"","has_preview_condition","reread_condition","context_name_1","context_type_1","context_name_2","context_type_2","linear","delta_r_1","delta_r_2","diff_delta_r","delta_MSE_1","delta_MSE_2","diff_delta_MSE"
"11","Gathering",1,"P","standard_context","textFillP-P","text_control_context","linear",0.0060298797948812,0.0041147528435321,-0.0019151269513491,-16.3448749735053,-10.9342508879345,5.41062408557082
"12","Gathering",1,"P","standard_context","textFillP-P","text_control_context","nonlinear",0.00684710137132863,0.00600259434763906,-0.000844507023689572,-18.5134594816118,-16.0879082357114,2.42555124590035
"13","Hunting",1,"P","standard_context","Qfr-P-Q-P","regime_comtext","linear",0.00267122734561294,-0.000454582667409859,-0.0031258100130228,-4.31763653969392,0.827018976182444,5.14465551587637
"14","Hunting",1,"P","standard_context","Qfr-P-Q-P","regime_comtext","nonlinear",0.00319724422153379,-0.000736339033601971,-0.00393358325513576,-5.16178261827736,1.56200074873414,6.72378336701149
"15","Hunting",1,"P","standard_context","fillerQfr-fillerP-fillerQ-P","dots_control_context","linear",0.00267122734561294,0.00245012479362351,-0.000221102551989427,-4.31763653969392,-3.96656464239913,0.351071897294787
"16","Hunting",1,"P","standard_context","fillerQfr-fillerP-fillerQ-P","dots_control_context","nonlinear",0.00319724422153379,0.00372469742553487,0.000527453204001077,-5.16178261827736,-6.08901358232288,-0.927230964045521
"17","Hunting",1,"P","standard_context","textFillQfr-textFillP-textFillQ-P","text_control_context","linear",0.00267122734561294,0.00249479771258429,-0.000176429633028649,-4.31763653969392,-4.0250783763704,0.29255816332352
"18","Hunting",1,"P","standard_context","textFillQfr-textFillP-textFillQ-P","text_control_context","nonlinear",0.00319724422153379,0.00326402857870192,6.67843571681287e-05,-5.16178261827736,-5.23533471450173,-0.0735520962243754
"19","Gathering",1,"P","standard_context","instFirstReadP-P","prompt_regime_comtext","linear",0.0060298797948812,0.00448891040261432,-0.00154096939226689,-16.3448749735053,-11.9759683728116,4.36890660069366
"20","Gathering",1,"P","standard_context","instFirstReadP-P","prompt_regime_comtext","nonlinear",0.00684710137132863,0.00671044667624643,-0.0001366546950822,-18.5134594816118,-18.1921588402856,0.321300641326161
"21","Hunting",0,"P","standard_context","instFirstReadP-Q-P","prompt_regime_comtext","linear",0.00744756602369154,0.00867307106113813,0.00122550503744659,-24.4229511463891,-28.5349227181305,-4.11197157174138
"22","Hunting",0,"P","standard_context","instFirstReadP-Q-P","prompt_regime_comtext","nonlinear",0.00870324139246634,0.00994894111296524,0.0012456997204989,-28.6424009693947,-32.8544126913148,-4.21201172192013
"23","Gathering",1,"P","standard_context","instFirstReadP-P-instReReadP-P","prompt_regime_comtext","linear",0.0060298797948812,0.00100627670567399,-0.00502360308920721,-16.3448749735053,-2.45147876524061,13.8933962082647
"24","Gathering",1,"P","standard_context","instFirstReadP-P-instReReadP-P","prompt_regime_comtext","nonlinear",0.00684710137132863,0.00165797549331183,-0.0051891258780168,-18.5134594816118,-3.74230171869203,14.7711577629198
"25","Hunting",1,"P","standard_context","instFirstReadP-Qfr-P-instReReadP-Q-P","prompt_regime_comtext","linear",0.00267122734561294,-0.000166261181548777,-0.00283748852716172,-4.31763653969392,0.341268879168638,4.65890541886256
"26","Hunting",1,"P","standard_context","instFirstReadP-Qfr-P-instReReadP-Q-P","prompt_regime_comtext","nonlinear",0.00319724422153379,-0.000546340973107434,-0.00374358519464123,-5.16178261827736,1.08437559263712,6.24615821091447
"27","Hunting",0,"Q-P","regime_comtext","instFirstReadP-Q-P","prompt_regime_comtext","linear",0.00865392288446859,0.00867307106113813,1.91481766695367e-05,-28.4822552005389,-28.5349227181305,-0.0526675175915443
"28","Hunting",0,"Q-P","regime_comtext","instFirstReadP-Q-P","prompt_regime_comtext","nonlinear",0.00996132283419332,0.00994894111296524,-1.2381721228083e-05,-32.9078529750659,-32.8544126913148,0.0534402837511152
"29","Gathering",1,"P-P","regime_comtext","instFirstReadP-P-instReReadP-P","prompt_regime_comtext","linear",2.91985589751242e-05,0.00100627670567399,0.000977078146698868,0.183202618711221,-2.45147876524061,-2.63468138395183
"30","Gathering",1,"P-P","regime_comtext","instFirstReadP-P-instReReadP-P","prompt_regime_comtext","nonlinear",0.00254602465720327,0.00165797549331183,-0.000888049163891444,-6.20590198418358,-3.74230171869203,2.46360026549155
"31","Hunting",1,"Qfr-P-Q-P","regime_comtext","instFirstReadP-Qfr-P-instReReadP-Q-P","prompt_regime_comtext","linear",8.54422739215155e-05,-0.000166261181548777,-0.000251703455470292,0.0247609028911029,0.341268879168638,0.316507976277535
"32","Hunting",1,"Qfr-P-Q-P","regime_comtext","instFirstReadP-Qfr-P-instReReadP-Q-P","prompt_regime_comtext","nonlinear",0.000518005405884911,-0.000546340973107434,-0.00106434637899235,-0.464052079003523,1.08437559263712,1.54842767164064
