"","has_preview_condition","reread_condition","context_name_1","context_type_1","context_name_2","context_type_2","linear","delta_r_1","delta_r_2","diff_delta_r","delta_MSE_1","delta_MSE_2","diff_delta_MSE"
"13","Hunting",1,"P","standard_context","Qfr-P-Q-P","regime_comtext","linear",0.00194590310500155,5.99643801647148e-05,-0.00188593872483683,-3.11835111070195,-0.0458341932280746,3.07251691747388
"14","Hunting",1,"P","standard_context","Qfr-P-Q-P","regime_comtext","nonlinear",0.0028189495105016,8.58105153631605e-05,-0.00273313899513844,-4.55662808548732,0.321199030466232,4.87782711595355
"15","Hunting",1,"P","standard_context","fillerQfr-fillerP-fillerQ-P","dots_control_context","linear",0.00194590310500155,0.0015239189460917,-0.000421984158909844,-3.11835111070195,-2.39420543145479,0.724145679247158
"16","Hunting",1,"P","standard_context","fillerQfr-fillerP-fillerQ-P","dots_control_context","nonlinear",0.0028189495105016,0.00307571390178484,0.000256764391283235,-4.55662808548732,-4.99230520089623,-0.435677115408907
"17","Hunting",1,"P","standard_context","textFillQfr-textFillP-textFillQ-P","text_control_context","linear",0.00194590310500155,0.00229532728114118,0.000349424176139632,-3.11835111070195,-3.72162865678911,-0.603277546087156
"18","Hunting",1,"P","standard_context","textFillQfr-textFillP-textFillQ-P","text_control_context","nonlinear",0.0028189495105016,0.00272158668207605,-9.7362828425554e-05,-4.55662808548732,-4.34503245854739,0.211595626939925
"19","Gathering",1,"P","standard_context","instFirstReadP-P","prompt_regime_comtext","linear",0.00472632076774443,0.00407009197909047,-0.000656228788653956,-12.7387993584634,-10.8206987289341,1.91810062952936
"20","Gathering",1,"P","standard_context","instFirstReadP-P","prompt_regime_comtext","nonlinear",0.00583350412680678,0.00618401938616492,0.000350515259358142,-15.6986945808294,-16.6601952717265,-0.961500690897083
"21","Hunting",0,"P","standard_context","instFirstReadP-Q-P","prompt_regime_comtext","linear",0.00629210975789751,0.00717567281906692,0.000883563061169407,-20.5694291914988,-23.5114432662776,-2.94201407477885
"22","Hunting",0,"P","standard_context","instFirstReadP-Q-P","prompt_regime_comtext","nonlinear",0.00764442610836974,0.00826707249626774,0.000622646387897996,-25.0881816551464,-27.1719543696126,-2.08377271446625
"23","Gathering",1,"P","standard_context","instFirstReadP-P-instReReadP-P","prompt_regime_comtext","linear",0.00472632076774443,0.00251201148758834,-0.00221430928015609,-12.7387993584634,-6.35932737149051,6.37947198697293
"24","Gathering",1,"P","standard_context","instFirstReadP-P-instReReadP-P","prompt_regime_comtext","nonlinear",0.00583350412680678,0.00427992081851317,-0.00155358330829361,-15.6986945808294,-10.6944669854802,5.00422759534922
"25","Hunting",1,"P","standard_context","instFirstReadP-Qfr-P-instReReadP-Q-P","prompt_regime_comtext","linear",0.00194590310500155,-0.000737229956151636,-0.00268313306115318,-3.11835111070195,1.38130686579643,4.49965797649838
"26","Hunting",1,"P","standard_context","instFirstReadP-Qfr-P-instReReadP-Q-P","prompt_regime_comtext","nonlinear",0.0028189495105016,0.000858012095243124,-0.00196093741525848,-4.55662808548732,-1.26044134970471,3.29618673578261
"27","Hunting",0,"Q-P","regime_comtext","instFirstReadP-Q-P","prompt_regime_comtext","linear",0.00738639977462074,0.00717567281906692,-0.000210726955553825,-24.2274352163022,-23.5114432662776,0.715991950024545
"28","Hunting",0,"Q-P","regime_comtext","instFirstReadP-Q-P","prompt_regime_comtext","nonlinear",0.00846336062830855,0.00826707249626774,-0.000196288132040812,-27.8452822108047,-27.1719543696126,0.673327841192076
"29","Gathering",1,"P-P","regime_comtext","instFirstReadP-P-instReReadP-P","prompt_regime_comtext","linear",-0.000250216876093556,0.00251201148758834,0.0027622283636819,0.98501083116571,-6.35932737149051,-7.34433820265622
"30","Gathering",1,"P-P","regime_comtext","instFirstReadP-P-instReReadP-P","prompt_regime_comtext","nonlinear",0.00284931162096153,0.00427992081851317,0.00143060919755164,-7.07887610100624,-10.6944669854802,-3.61559088447393
"31","Hunting",1,"Qfr-P-Q-P","regime_comtext","instFirstReadP-Qfr-P-instReReadP-Q-P","prompt_regime_comtext","linear",-7.19926508924995e-05,-0.000737229956151636,-0.000665237305259136,0.24568918316254,1.38130686579643,1.13561768263389
"32","Hunting",1,"Qfr-P-Q-P","regime_comtext","instFirstReadP-Qfr-P-instReReadP-Q-P","prompt_regime_comtext","nonlinear",0.00200282042832041,0.000858012095243124,-0.00114480833307729,-3.00490035542953,-1.26044134970471,1.74445900572482
